,,,X,Y,FA,Z,FACP
19972,-177500,-717500,-32.5554656982,750,0,750,1
19973,-172500,-717500,-32.7780342102,750,0,750,1
19974,-167500,-717500,-32.9830245972,750,0,750,1
19975,-162500,-717500,-34.5448913574,750,0,750,1
19976,-157500,-717500,-37.5111045837,750,0,750,1
19977,-152500,-717500,-41.5702095032,750,0,750,1
19978,-147500,-717500,-46.5372848511,750,0,750,1
19979,-142500,-717500,-51.4753761292,750,0,750,1
19980,-137500,-717500,-55.3479881287,750,0,750,1
19981,-132500,-717500,-58.1853942871,750,0,750,1
19982,-127500,-717500,-60.1989593506,750,0,750,1
19983,-122500,-717500,-61.3643226624,750,0,750,1
19984,-117500,-717500,-62.0995597839,750,0,750,1
19985,-112500,-717500,-61.9074440002,750,0,750,1
19986,-107500,-717500,-60.8528327942,750,0,750,1
19987,-102500,-717500,-59.1939086914,750,0,750,1
19988,-97500,-717500,-56.7531509399,750,0,750,1
19989,-92500,-717500,-54.0102081299,750,0,750,1
19990,-87500,-717500,-51.048412323,750,0,750,1
19991,-82500,-717500,-48.2952880859,750,0,750,1
19992,-77500,-717500,-46.4777565002,750,0,750,1
19993,-72500,-717500,-46.414894104,750,0,750,1
19994,-67500,-717500,-48.4464416504,750,0,750,1
19995,-62500,-717500,-51.4266166687,750,0,750,1
19996,-57500,-717500,-53.7344589233,750,0,750,1
19997,-52500,-717500,-55.9060020447,750,0,750,1
19998,-47500,-717500,-57.8556785583,750,0,750,1
19999,-42500,-717500,-58.1200065613,750,0,750,1
20000,-37500,-717500,-57.0383377075,750,0,750,1
20001,-32500,-717500,-55.1183547974,750,0,750,1
20002,-27500,-717500,-52.6148109436,750,0,750,1
20003,-22500,-717500,-50.1232223511,750,0,750,1
20004,-17500,-717500,-48.2490005493,750,0,750,1
20005,-12500,-717500,-46.8835105896,750,0,750,1
20006,-7500,-717500,-45.9346885681,750,0,750,1
20007,-2500,-717500,-45.4546203613,750,0,750,1
20008,2500,-717500,-44.7169036865,750,0,750,1
20009,7500,-717500,-43.4124603271,750,0,750,1
20010,12500,-717500,-41.8544273376,750,0,750,1
20011,17500,-717500,-40.3138198853,750,0,750,1
20012,22500,-717500,-39.0826530457,750,0,750,1
20013,27500,-717500,-38.5083312988,750,0,750,1
20014,32500,-717500,-38.6415977478,750,0,750,1
20015,37500,-717500,-38.7066307068,750,0,750,1
20016,42500,-717500,-38.5200958252,750,0,750,1
20017,47500,-717500,-38.6199798584,750,0,750,1
20018,52500,-717500,-39.3984336853,750,0,750,1
20019,57500,-717500,-40.1984481812,750,0,750,1
20020,62500,-717500,-41.2280731201,750,0,750,1
20021,67500,-717500,-43.1636314392,750,0,750,1
20022,72500,-717500,-45.2829818726,750,0,750,1
20023,77500,-717500,-47.3787345886,750,0,750,1
20024,82500,-717500,-49.3823738098,750,0,750,1
20025,87500,-717500,-51.0073318481,750,0,750,1
20026,92500,-717500,-52.1130943298,750,0,750,1
20027,97500,-717500,-52.6854248047,750,0,750,1
20028,102500,-717500,-53.5785751343,750,0,750,1
20029,107500,-717500,-55.2391014099,750,0,750,1
20030,112500,-717500,-57.0400733948,750,0,750,1
20031,117500,-717500,-58.6384429932,750,0,750,1
20032,122500,-717500,-60.0204048157,750,0,750,1
20033,127500,-717500,-61.0232887268,750,0,750,1
20034,132500,-717500,,750,0,750,1
20035,137500,-717500,,750,0,750,1
20036,142500,-717500,,750,0,750,1
20037,147500,-717500,,750,0,750,1
20038,152500,-717500,,750,0,750,1
20039,157500,-717500,,750,0,750,1
20040,162500,-717500,,750,0,750,1
20041,167500,-717500,,750,0,750,1
20042,172500,-717500,,750,0,750,1
20043,177500,-717500,,750,0,750,1
20044,182500,-717500,,750,0,750,1
20045,187500,-717500,,750,0,750,1
20046,192500,-717500,,750,0,750,1
20047,197500,-717500,,750,0,750,1
20048,202500,-717500,,750,0,750,1
20049,207500,-717500,,750,0,750,1
20050,212500,-717500,,750,0,750,1
20051,217500,-717500,,750,0,750,1
20052,222500,-717500,,750,0,750,1
20053,227500,-717500,,750,0,750,1
20054,232500,-717500,,750,0,750,1
20055,237500,-717500,,750,0,750,1
20056,242500,-717500,,750,0,750,1
20057,247500,-717500,,750,0,750,1
20058,252500,-717500,,750,0,750,1
20059,257500,-717500,,750,0,750,1
20060,262500,-717500,,750,0,750,1
20061,267500,-717500,,750,0,750,1
20062,272500,-717500,,750,0,750,1
20063,277500,-717500,,750,0,750,1
20064,282500,-717500,,750,0,750,1
20065,287500,-717500,,750,0,750,1
20066,292500,-717500,,750,0,750,1
20067,297500,-717500,,750,0,750,1
20068,302500,-717500,,750,0,750,1
20069,307500,-717500,,750,0,750,1
20070,312500,-717500,,750,0,750,1
20071,317500,-717500,,750,0,750,1
20072,322500,-717500,,750,0,750,1
20073,327500,-717500,,750,0,750,1
20074,332500,-717500,,750,0,750,1
20075,337500,-717500,,750,0,750,1
20076,342500,-717500,,750,0,750,1
20077,347500,-717500,,750,0,750,1
20078,352500,-717500,,750,0,750,1
20079,357500,-717500,,750,0,750,1
20080,362500,-717500,,750,0,750,1
20081,367500,-717500,,750,0,750,1
20082,372500,-717500,,750,0,750,1
20083,377500,-717500,,750,0,750,1
20084,382500,-717500,,750,0,750,1
20085,387500,-717500,,750,0,750,1
20086,392500,-717500,,750,0,750,1
20087,397500,-717500,,750,0,750,1
20088,402500,-717500,,750,0,750,1
20089,407500,-717500,,750,0,750,1
20090,412500,-717500,,750,0,750,1
20091,417500,-717500,,750,0,750,1
20092,422500,-717500,,750,0,750,1
20093,427500,-717500,,750,0,750,1
20094,432500,-717500,,750,0,750,1
20095,437500,-717500,,750,0,750,1
20096,442500,-717500,,750,0,750,1
20097,447500,-717500,,750,0,750,1
20098,452500,-717500,,750,0,750,1
20099,457500,-717500,,750,0,750,1
20100,462500,-717500,,750,0,750,1
20101,467500,-717500,,750,0,750,1
20102,472500,-717500,,750,0,750,1
20103,477500,-717500,,750,0,750,1
20104,482500,-717500,,750,0,750,1
20105,487500,-717500,,750,0,750,1
20106,492500,-717500,,750,0,750,1
20107,497500,-717500,,750,0,750,1
20108,502500,-717500,,750,0,750,1
20109,507500,-717500,,750,0,750,1
20110,512500,-717500,,750,0,750,1
20111,517500,-717500,,750,0,750,1
20112,522500,-717500,,750,0,750,1
20113,527500,-717500,,750,0,750,1
20114,532500,-717500,,750,0,750,1
20115,537500,-717500,,750,0,750,1
20116,542500,-717500,,750,0,750,1
20117,547500,-717500,,750,0,750,1
20118,552500,-717500,,750,0,750,1
20119,557500,-717500,,750,0,750,1
20120,562500,-717500,,750,0,750,1
20121,567500,-717500,,750,0,750,1
20122,572500,-717500,,750,0,750,1
20123,577500,-717500,,750,0,750,1
20124,582500,-717500,,750,0,750,1
20125,587500,-717500,,750,0,750,1
20126,592500,-717500,,750,0,750,1
20127,597500,-717500,,750,0,750,1
20128,-757500,-722500,,750,0,750,1
20129,-752500,-722500,,750,0,750,1
20130,-747500,-722500,,750,0,750,1
20131,-742500,-722500,,750,0,750,1
20132,-737500,-722500,,750,0,750,1
20133,-732500,-722500,,750,0,750,1
20134,-727500,-722500,,750,0,750,1
20135,-722500,-722500,,750,0,750,1
20136,-717500,-722500,,750,0,750,1
20137,-712500,-722500,,750,0,750,1
20138,-707500,-722500,,750,0,750,1
20139,-702500,-722500,,750,0,750,1
20140,-697500,-722500,,750,0,750,1
20141,-692500,-722500,,750,0,750,1
20142,-687500,-722500,,750,0,750,1
20143,-682500,-722500,,750,0,750,1
20144,-677500,-722500,,750,0,750,1
20145,-672500,-722500,,750,0,750,1
20146,-667500,-722500,,750,0,750,1
20147,-662500,-722500,,750,0,750,1
20148,-657500,-722500,,750,0,750,1
20149,-652500,-722500,,750,0,750,1
20150,-647500,-722500,,750,0,750,1
20151,-642500,-722500,,750,0,750,1
20152,-637500,-722500,,750,0,750,1
20153,-632500,-722500,,750,0,750,1
20154,-627500,-722500,,750,0,750,1
20155,-622500,-722500,,750,0,750,1
20156,-617500,-722500,,750,0,750,1
20157,-612500,-722500,,750,0,750,1
20158,-607500,-722500,,750,0,750,1
20159,-602500,-722500,,750,0,750,1
20160,-597500,-722500,,750,0,750,1
20161,-592500,-722500,,750,0,750,1
20162,-587500,-722500,,750,0,750,1
20163,-582500,-722500,,750,0,750,1
20164,-577500,-722500,,750,0,750,1
20165,-572500,-722500,,750,0,750,1
20166,-567500,-722500,,750,0,750,1
20167,-562500,-722500,,750,0,750,1
20168,-557500,-722500,,750,0,750,1
20169,-552500,-722500,,750,0,750,1
20170,-547500,-722500,,750,0,750,1
20171,-542500,-722500,,750,0,750,1
20172,-537500,-722500,,750,0,750,1
20173,-532500,-722500,,750,0,750,1
20174,-527500,-722500,,750,0,750,1
20175,-522500,-722500,,750,0,750,1
20176,-517500,-722500,,750,0,750,1
20177,-512500,-722500,,750,0,750,1
20178,-507500,-722500,,750,0,750,1
20179,-502500,-722500,,750,0,750,1
20180,-497500,-722500,,750,0,750,1
20181,-492500,-722500,,750,0,750,1
20182,-487500,-722500,,750,0,750,1
20183,-482500,-722500,,750,0,750,1
20184,-477500,-722500,,750,0,750,1
20185,-472500,-722500,,750,0,750,1
20186,-467500,-722500,,750,0,750,1
20187,-462500,-722500,,750,0,750,1
20188,-457500,-722500,,750,0,750,1
20189,-452500,-722500,,750,0,750,1
20190,-447500,-722500,,750,0,750,1
20191,-442500,-722500,,750,0,750,1
20192,-437500,-722500,,750,0,750,1
20193,-432500,-722500,,750,0,750,1
20194,-427500,-722500,,750,0,750,1
20195,-422500,-722500,,750,0,750,1
20196,-417500,-722500,,750,0,750,1
20197,-412500,-722500,-29.8850574493,750,0,750,1
20198,-407500,-722500,-32.8998603821,750,0,750,1
20199,-402500,-722500,-36.4768409729,750,0,750,1
20200,-397500,-722500,-40.5769424438,750,0,750,1
20201,-392500,-722500,-44.9164505005,750,0,750,1
20202,-387500,-722500,-49.3022499084,750,0,750,1
20203,-382500,-722500,-53.6790428162,750,0,750,1
20204,-377500,-722500,-58.0229492188,750,0,750,1
20205,-372500,-722500,-62.3416671753,750,0,750,1
20206,-367500,-722500,-66.7816390991,750,0,750,1
20207,-362500,-722500,-68.7785415649,750,0,750,1
20208,-357500,-722500,-68.1014556885,750,0,750,1
20209,-352500,-722500,-68.2032852173,750,0,750,1
20210,-347500,-722500,-69.6999511719,750,0,750,1
20211,-342500,-722500,-71.0893249512,750,0,750,1
20212,-337500,-722500,-71.1155700684,750,0,750,1
20213,-332500,-722500,-70.1152954102,750,0,750,1
20214,-327500,-722500,-68.625328064,750,0,750,1
20215,-322500,-722500,-66.5906066895,750,0,750,1
20216,-317500,-722500,-64.5382843018,750,0,750,1
20217,-312500,-722500,-62.9371948242,750,0,750,1
20218,-307500,-722500,-61.6058578491,750,0,750,1
20219,-302500,-722500,-60.3039016724,750,0,750,1
20220,-297500,-722500,-58.8413314819,750,0,750,1
20221,-292500,-722500,-57.370803833,750,0,750,1
20222,-287500,-722500,-55.8931617737,750,0,750,1
20223,-282500,-722500,-53.6468200684,750,0,750,1
20224,-277500,-722500,-50.1511650085,750,0,750,1
20225,-272500,-722500,-46.7504272461,750,0,750,1
20226,-267500,-722500,-43.6581687927,750,0,750,1
20227,-262500,-722500,-39.9633369446,750,0,750,1
20228,-257500,-722500,-36.0181007385,750,0,750,1
20229,-252500,-722500,-32.1859550476,750,0,750,1
20230,-247500,-722500,-28.6323280334,750,0,750,1
20231,-242500,-722500,-25.3592967987,750,0,750,1
20232,-237500,-722500,-22.5992832184,750,0,750,1
20233,-232500,-722500,-20.9810638428,750,0,750,1
20234,-227500,-722500,-20.622253418,750,0,750,1
20235,-222500,-722500,-21.5136737823,750,0,750,1
20236,-217500,-722500,-22.1048107147,750,0,750,1
20237,-212500,-722500,-21.9743061066,750,0,750,1
20238,-207500,-722500,-22.5163040161,750,0,750,1
20239,-202500,-722500,-23.6396255493,750,0,750,1
20240,-197500,-722500,-24.8672924042,750,0,750,1
20241,-192500,-722500,-26.3405590057,750,0,750,1
20242,-187500,-722500,-28.4489917755,750,0,750,1
20243,-182500,-722500,-30.6023845673,750,0,750,1
20244,-177500,-722500,-32.0710220337,750,0,750,1
20245,-172500,-722500,-32.7642250061,750,0,750,1
20246,-167500,-722500,-32.9112434387,750,0,750,1
20247,-162500,-722500,-33.9356956482,750,0,750,1
20248,-157500,-722500,-36.3937568665,750,0,750,1
20249,-152500,-722500,-39.6460342407,750,0,750,1
20250,-147500,-722500,-43.7213821411,750,0,750,1
20251,-142500,-722500,-47.9984054565,750,0,750,1
20252,-137500,-722500,-51.345905304,750,0,750,1
20253,-132500,-722500,-53.6423835754,750,0,750,1
20254,-127500,-722500,-55.2839126587,750,0,750,1
20255,-122500,-722500,-56.4502716064,750,0,750,1
20256,-117500,-722500,-57.3937149048,750,0,750,1
20257,-112500,-722500,-58.0884361267,750,0,750,1
20258,-107500,-722500,-57.4773826599,750,0,750,1
20259,-102500,-722500,-55.5467720032,750,0,750,1
20260,-97500,-722500,-53.4819641113,750,0,750,1
20261,-92500,-722500,-51.3405380249,750,0,750,1
20262,-87500,-722500,-49.3477287292,750,0,750,1
20263,-82500,-722500,-47.9870834351,750,0,750,1
20264,-77500,-722500,-47.5119361877,750,0,750,1
20265,-72500,-722500,-48.4848213196,750,0,750,1
20266,-67500,-722500,-50.9439048767,750,0,750,1
20267,-62500,-722500,-53.6297073364,750,0,750,1
20268,-57500,-722500,-55.1748504639,750,0,750,1
20269,-52500,-722500,-56.7306594849,750,0,750,1
20270,-47500,-722500,-58.2136802673,750,0,750,1
20271,-42500,-722500,-57.9954872131,750,0,750,1
20272,-37500,-722500,-56.3843612671,750,0,750,1
20273,-32500,-722500,-53.8545150757,750,0,750,1
20274,-27500,-722500,-51.0604171753,750,0,750,1
20275,-22500,-722500,-48.5196037292,750,0,750,1
20276,-17500,-722500,-46.5564537048,750,0,750,1
20277,-12500,-722500,-45.365486145,750,0,750,1
20278,-7500,-722500,-44.9602851868,750,0,750,1
20279,-2500,-722500,-45.4732513428,750,0,750,1
20280,2500,-722500,-45.6985969543,750,0,750,1
20281,7500,-722500,-45.1711158752,750,0,750,1
20282,12500,-722500,-44.4466705322,750,0,750,1
20283,17500,-722500,-43.2937431335,750,0,750,1
20284,22500,-722500,-41.9507904053,750,0,750,1
20285,27500,-722500,-41.0166397095,750,0,750,1
20286,32500,-722500,-40.5479278564,750,0,750,1
20287,37500,-722500,-40.0384025574,750,0,750,1
20288,42500,-722500,-39.5717468262,750,0,750,1
20289,47500,-722500,-39.3172340393,750,0,750,1
20290,52500,-722500,-39.327003479,750,0,750,1
20291,57500,-722500,-39.8354034424,750,0,750,1
20292,62500,-722500,-40.9812278748,750,0,750,1
20293,67500,-722500,-42.4566192627,750,0,750,1
20294,72500,-722500,-43.9477767944,750,0,750,1
20295,77500,-722500,-45.5513343811,750,0,750,1
20296,82500,-722500,-47.105140686,750,0,750,1
20297,87500,-722500,-48.6396102905,750,0,750,1
20298,92500,-722500,-50.3852615356,750,0,750,1
20299,97500,-722500,-51.9836654663,750,0,750,1
20300,102500,-722500,-53.6950721741,750,0,750,1
20301,107500,-722500,-55.7704200745,750,0,750,1
20302,112500,-722500,-57.6497268677,750,0,750,1
20303,117500,-722500,-59.1526451111,750,0,750,1
20304,122500,-722500,-60.4002189636,750,0,750,1
20305,127500,-722500,-61.4765434265,750,0,750,1
20306,132500,-722500,-62.2259178162,750,0,750,1
20307,137500,-722500,,750,0,750,1
20308,142500,-722500,,750,0,750,1
20309,147500,-722500,,750,0,750,1
20310,152500,-722500,,750,0,750,1
20311,157500,-722500,,750,0,750,1
20312,162500,-722500,,750,0,750,1
20313,167500,-722500,,750,0,750,1
20314,172500,-722500,,750,0,750,1
20315,177500,-722500,,750,0,750,1
20316,182500,-722500,,750,0,750,1
20317,187500,-722500,,750,0,750,1
20318,192500,-722500,,750,0,750,1
20319,197500,-722500,,750,0,750,1
20320,202500,-722500,,750,0,750,1
20321,207500,-722500,,750,0,750,1
20322,212500,-722500,,750,0,750,1
20323,217500,-722500,,750,0,750,1
20324,222500,-722500,,750,0,750,1
20325,227500,-722500,,750,0,750,1
20326,232500,-722500,,750,0,750,1
20327,237500,-722500,,750,0,750,1
20328,242500,-722500,,750,0,750,1
20329,247500,-722500,,750,0,750,1
20330,252500,-722500,,750,0,750,1
20331,257500,-722500,,750,0,750,1
20332,262500,-722500,,750,0,750,1
20333,267500,-722500,,750,0,750,1
20334,272500,-722500,,750,0,750,1
20335,277500,-722500,,750,0,750,1
20336,282500,-722500,,750,0,750,1
20337,287500,-722500,,750,0,750,1
20338,292500,-722500,,750,0,750,1
20339,297500,-722500,,750,0,750,1
20340,302500,-722500,,750,0,750,1
20341,307500,-722500,,750,0,750,1
20342,312500,-722500,,750,0,750,1
20343,317500,-722500,,750,0,750,1
20344,322500,-722500,,750,0,750,1
20345,327500,-722500,,750,0,750,1
20346,332500,-722500,,750,0,750,1
20347,337500,-722500,,750,0,750,1
20348,342500,-722500,,750,0,750,1
20349,347500,-722500,,750,0,750,1
20350,352500,-722500,,750,0,750,1
20351,357500,-722500,,750,0,750,1
20352,362500,-722500,,750,0,750,1
20353,367500,-722500,,750,0,750,1
20354,372500,-722500,,750,0,750,1
20355,377500,-722500,,750,0,750,1
20356,382500,-722500,,750,0,750,1
20357,387500,-722500,,750,0,750,1
20358,392500,-722500,,750,0,750,1
20359,397500,-722500,,750,0,750,1
20360,402500,-722500,,750,0,750,1
20361,407500,-722500,,750,0,750,1
20362,412500,-722500,,750,0,750,1
20363,417500,-722500,,750,0,750,1
20364,422500,-722500,,750,0,750,1
20365,427500,-722500,,750,0,750,1
20366,432500,-722500,,750,0,750,1
20367,437500,-722500,,750,0,750,1
20368,442500,-722500,,750,0,750,1
20369,447500,-722500,,750,0,750,1
20370,452500,-722500,,750,0,750,1
20371,457500,-722500,,750,0,750,1
20372,462500,-722500,,750,0,750,1
20373,467500,-722500,,750,0,750,1
20374,472500,-722500,,750,0,750,1
20375,477500,-722500,,750,0,750,1
20376,482500,-722500,,750,0,750,1
20377,487500,-722500,,750,0,750,1
20378,492500,-722500,,750,0,750,1
20379,497500,-722500,,750,0,750,1
20380,502500,-722500,,750,0,750,1
20381,507500,-722500,,750,0,750,1
20382,512500,-722500,,750,0,750,1
20383,517500,-722500,,750,0,750,1
20384,522500,-722500,,750,0,750,1
20385,527500,-722500,,750,0,750,1
20386,532500,-722500,,750,0,750,1
20387,537500,-722500,,750,0,750,1
20388,542500,-722500,,750,0,750,1
20389,547500,-722500,,750,0,750,1
20390,552500,-722500,,750,0,750,1
20391,557500,-722500,,750,0,750,1
20392,562500,-722500,,750,0,750,1
20393,567500,-722500,,750,0,750,1
20394,572500,-722500,,750,0,750,1
20395,577500,-722500,,750,0,750,1
20396,582500,-722500,,750,0,750,1
20397,587500,-722500,,750,0,750,1
20398,592500,-722500,,750,0,750,1
20399,597500,-722500,,750,0,750,1
20400,-757500,-727500,,750,0,750,1
20401,-752500,-727500,,750,0,750,1
20402,-747500,-727500,,750,0,750,1
20403,-742500,-727500,,750,0,750,1
20404,-737500,-727500,,750,0,750,1
20405,-732500,-727500,,750,0,750,1
20406,-727500,-727500,,750,0,750,1
20407,-722500,-727500,,750,0,750,1
20408,-717500,-727500,,750,0,750,1
20409,-712500,-727500,,750,0,750,1
20410,-707500,-727500,,750,0,750,1
20411,-702500,-727500,,750,0,750,1
20412,-697500,-727500,,750,0,750,1
20413,-692500,-727500,,750,0,750,1
20414,-687500,-727500,,750,0,750,1
20415,-682500,-727500,,750,0,750,1
20416,-677500,-727500,,750,0,750,1
20417,-672500,-727500,,750,0,750,1
20418,-667500,-727500,,750,0,750,1
20419,-662500,-727500,,750,0,750,1
20420,-657500,-727500,,750,0,750,1
20421,-652500,-727500,,750,0,750,1
20422,-647500,-727500,,750,0,750,1
20423,-642500,-727500,,750,0,750,1
20424,-637500,-727500,,750,0,750,1
20425,-632500,-727500,,750,0,750,1
20426,-627500,-727500,,750,0,750,1
20427,-622500,-727500,,750,0,750,1
20428,-617500,-727500,,750,0,750,1
20429,-612500,-727500,,750,0,750,1
20430,-607500,-727500,,750,0,750,1
20431,-602500,-727500,,750,0,750,1
20432,-597500,-727500,,750,0,750,1
20433,-592500,-727500,,750,0,750,1
20434,-587500,-727500,,750,0,750,1
20435,-582500,-727500,,750,0,750,1
20436,-577500,-727500,,750,0,750,1
20437,-572500,-727500,,750,0,750,1
20438,-567500,-727500,,750,0,750,1
20439,-562500,-727500,,750,0,750,1
20440,-557500,-727500,,750,0,750,1
20441,-552500,-727500,,750,0,750,1
20442,-547500,-727500,,750,0,750,1
20443,-542500,-727500,,750,0,750,1
20444,-537500,-727500,,750,0,750,1
20445,-532500,-727500,,750,0,750,1
20446,-527500,-727500,,750,0,750,1
20447,-522500,-727500,,750,0,750,1
20448,-517500,-727500,,750,0,750,1
20449,-512500,-727500,,750,0,750,1
20450,-507500,-727500,,750,0,750,1
20451,-502500,-727500,,750,0,750,1
20452,-497500,-727500,,750,0,750,1
20453,-492500,-727500,,750,0,750,1
20454,-487500,-727500,,750,0,750,1
20455,-482500,-727500,,750,0,750,1
20456,-477500,-727500,,750,0,750,1
20457,-472500,-727500,,750,0,750,1
20458,-467500,-727500,,750,0,750,1
20459,-462500,-727500,,750,0,750,1
20460,-457500,-727500,,750,0,750,1
20461,-452500,-727500,,750,0,750,1
20462,-447500,-727500,,750,0,750,1
20463,-442500,-727500,,750,0,750,1
20464,-437500,-727500,,750,0,750,1
20465,-432500,-727500,,750,0,750,1
20466,-427500,-727500,,750,0,750,1
20467,-422500,-727500,,750,0,750,1
20468,-417500,-727500,-25.5876598358,750,0,750,1
20469,-412500,-727500,-27.3924884796,750,0,750,1
20470,-407500,-727500,-30.2990188599,750,0,750,1
20471,-402500,-727500,-34.1002807617,750,0,750,1
20472,-397500,-727500,-38.2537345886,750,0,750,1
20473,-392500,-727500,-42.2994689941,750,0,750,1
20474,-387500,-727500,-46.050819397,750,0,750,1
20475,-382500,-727500,-49.5311546326,750,0,750,1
20476,-377500,-727500,-52.6594009399,750,0,750,1
20477,-372500,-727500,-55.2037239075,750,0,750,1
20478,-367500,-727500,-57.3021392822,750,0,750,1
20479,-362500,-727500,-61.2368659973,750,0,750,1
